,fecha,rol,sexo,edad,id,n_victimas,hora,t_calle,calle,direccion,comuna,longitud,latitud,participantes,victima,acusado
219,2017-07-10,PEATON,FEMENINO,73,2017-0087,1,10:45:00,CALLE,24 DE NOVIEMBRE,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON-AUTO,PEATON,AUTO
220,2017-07-10,PEATON,MASCULINO,43,2017-0088,1,22:30:00,AVENIDA,PASEO COLON AV.,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON-PASAJEROS,PEATON,PASAJEROS
221,2017-07-13,PEATON,MASCULINO,23,2017-0089,1,12:05:00,CALLE,"LEGUIZAMON, MARTINIANO","LEGUIZAMON, MARTINIANO 901",9,-58.51514709,-34.64787051,SD-AUTO,BICICLETA,AUTO
222,2017-07-15,PEATON,MASCULINO,22,2017-0090,1,05:15:00,GRAL PAZ,CHIVILCOY AV.,"CHIVILCOY AV. y PAZ, GRAL. AV.",11,-58.51925642,-34.59171721,PEATON-AUTO,PEATON,AUTO
223,2017-07-15,CONDUCTOR,MASCULINO,58,2017-0091,1,13:00:00,GRAL PAZ,SUPERI,"SUPERI y PAZ, GRAL. AV.",12,-58.48671535,-34.54321216,MOTO-SD,MOTO,AUTO
224,2017-07-24,PEATON,MASCULINO,66,2017-0092,1,22:16:01,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO y AU 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,PEATON-AUTO,PEATON,AUTO
225,2017-07-25,PEATON,MASCULINO,86,2017-0093,1,16:48:40,AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV. y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ",13,-58.43633522,-34.54966288,PEATON-AUTO,PEATON,AUTO
226,2017-07-27,CICLISTA,FEMENINO,56,2017-0094,1,08:50:00,CALLE,"HUGO, VICTOR","HUGO, VICTOR 2639",10,-58.52640838,-34.61765855,BICICLETA-CARGAS,BICICLETA,CARGAS
227,2017-08-06,CONDUCTOR,MASCULINO,36,2017-0095,1,08:00:00,AVENIDA,CORDOBA AV.,"CORDOBA AV. y SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,MOTO-AUTO,MOTO,AUTO
228,2017-08-07,PEATON,MASCULINO,87,2017-0096,1,19:50:00,AVENIDA,CABILDO AV.,CABILDO AV. y NUÃ‘EZ,13,-58.46756026,-34.54972741,PEATON-PASAJEROS,PEATON,PASAJEROS
229,2017-08-08,PEATON,FEMENINO,61,2017-0098,1,12:10:00,CALLE,"BONIFACIO, JOSE","BONIFACIO, JOSE 2114",7,-58.45715752,-34.63132912,PEATON-AUTO,PEATON,AUTO
230,2017-08-17,CICLISTA,MASCULINO,28,2017-0099,1,19:45:00,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. 5400",14,-58.42406784,-34.56213916,BICICLETA-AUTO,BICICLETA,AUTO
231,2017-08-21,PASAJERO_ACOMPAÑANTE,FEMENINO,16,2017-0100,1,07:45:00,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,3,-58.39674470,-34.61512051,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
232,2017-08-23,PEATON,FEMENINO,61,2017-0101,1,10:00:00,AVENIDA,"LACROZE, FEDERICO AV.","LACROZE, FEDERICO AV. y ZAPATA",13,-58.44537508,-34.57084818,MULTIPLE,PEATON,MULTIPLE
233,2017-08-24,PEATON,MASCULINO,46,2017-0102,1,01:10:00,AVENIDA,"IRIARTE, GRAL. AV.","IRIARTE, GRAL. AV. y ZAVALETA",4,-58.40056767,-34.65107080,PEATON-CARGAS,PEATON,CARGAS
234,2017-08-25,PEATON,FEMENINO,18,2017-0104,1,09:00:00,AVENIDA,9 DE JULIO AV.,9 DE JULIO AV. y ESTADOS UNIDOS,1,-58.38109568,-34.61853244,PEATON-CARGAS,PEATON,CARGAS
235,2017-08-31,PEATON,FEMENINO,85,2017-0106,1,19:50:00,CALLE,FRAY JUSTO SANTAMARIA DE ORO,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,-58.42533612,-34.58035258,PEATON-PASAJEROS,PEATON,PASAJEROS
236,2017-09-01,CONDUCTOR,MASCULINO,41,2017-0107,1,11:30:00,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y JARAMILLO,13,-58.46062311,-34.54395182,MOTO-CARGAS,MOTO,CARGAS
237,2017-09-02,PASAJERO_ACOMPAÑANTE,MASCULINO,17,2017-0108,2,04:53:08,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,AUTO-OBJETO FIJO,OBJETO FIJO,AUTO
238,2017-09-02,PASAJERO_ACOMPAÑANTE,MASCULINO,10,2017-0108,2,04:53:08,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,AUTO-OBJETO FIJO,OBJETO FIJO,AUTO
239,2017-09-04,CONDUCTOR,MASCULINO,21,2017-0109,1,21:00:00,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y PORTELA,7,-58.47130269,-34.63665402,MOTO-AUTO,MOTO,AUTO
240,2017-09-06,PEATON,MASCULINO,56,2017-0110,1,14:15:00,AVENIDA,LAVALLE,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS
241,2017-09-07,PEATON,FEMENINO,79,2017-0111,1,18:23:37,CALLE,USPALLATA,USPALLATA y PIROVANO,4,-58.42023854,-34.64234110,PEATON-CARGAS,PEATON,CARGAS
242,2017-09-10,PASAJERO_ACOMPAÑANTE,MASCULINO,1,2017-0112,2,09:32:17,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
243,2017-09-10,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2017-0112,2,09:32:17,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
244,2017-09-11,PEATON,FEMENINO,76,2017-0113,1,06:30:00,AVENIDA,SANTA FE AV.,SANTA FE AV. y MAIPU,1,-58.37697717,-34.59573848,PEATON-PASAJEROS,PEATON,PASAJEROS
245,2017-09-15,CONDUCTOR,MASCULINO,26,2017-0114,1,02:30:00,AVENIDA,ALVEAR AV.,ALVEAR AV. y DEL LIBERTADOR AV.,2,-58.39100580,-34.58498660,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
246,2017-09-19,CONDUCTOR,MASCULINO,34,2017-0115,1,18:52:33,AVENIDA,PAVON AV.,PAVON AV. y TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO-BICICLETA,MOTO,BICICLETA
247,2017-09-20,CONDUCTOR,MASCULINO,22,2017-0116,1,22:24:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 5750",12,-58.51389422,-34.58075791,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
248,2017-09-22,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2017-0118,1,07:02:09,AVENIDA,VIEYTES,"VIEYTES y CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158,MOTO-AUTO,MOTO,AUTO
249,2017-10-02,CONDUCTOR,MASCULINO,20,2017-0120,1,15:55:33,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-58.47297505,-34.66245085,MOTO-CARGAS,MOTO,CARGAS
250,2017-10-10,PEATON,FEMENINO,36,2017-0123,1,01:05:38,AVENIDA,ALBARI?O,ALBARIÃ‘O y ARGENTINA AV.,8,-58.46855503,-34.67216349,PEATON-AUTO,PEATON,AUTO
251,2017-10-12,CONDUCTOR,MASCULINO,51,2017-0124,1,14:40:28,CALLE,"RAMIREZ DE VELASCO, JUAN","RAMIREZ DE VELASCO, JUAN 1211",15,-58.44254033,-34.59185043,MOTO-PASAJEROS,MOTO,PASAJEROS
252,2017-10-13,CONDUCTOR,MASCULINO,29,2017-0125,1,06:12:20,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,-58.46622247,-34.67926929,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
253,2017-10-14,PASAJERO_ACOMPAÑANTE,MASCULINO,39,2017-0126,2,06:15:00,AVENIDA,RIESTRA AV.,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
254,2017-10-14,CONDUCTOR,MASCULINO,36,2017-0126,2,06:15:00,AVENIDA,RIESTRA AV.,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
255,2017-10-16,PASAJERO_ACOMPAÑANTE,MASCULINO,24,2017-0127,1,07:45:00,AVENIDA,GALLO,GALLO y CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO-MOTO,MOTO,MOTO
256,2017-10-17,PEATON,FEMENINO,60,2017-0128,1,12:30:00,CALLE,"ARANGUREN, JUAN F., DR.","ARANGUREN, JUAN F., DR. 611",6,-58.44034689,-34.61349731,PEATON-PASAJEROS,PEATON,PASAJEROS
257,2017-10-26,CONDUCTOR,MASCULINO,57,2017-0129,1,19:15:15,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO y AU 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO-PASAJEROS,MOTO,PASAJEROS
258,2017-10-27,CONDUCTOR,MASCULINO,23,2017-0130,1,05:30:00,AVENIDA,CHORROARIN,CHORROARIN y SAN MARTIN AV.,15,-58.47883099,-34.59967065,AUTO-CARGAS,AUTO,CARGAS
259,2017-10-30,CONDUCTOR,MASCULINO,23,2017-0132,1,14:00:00,AVENIDA,COSQUIN,"COSQUIN y ROCA, CNEL. AV.",8,-58.46552171,-34.69374130,MOTO-PASAJEROS,MOTO,PASAJEROS
260,2017-11-06,PEATON,FEMENINO,47,2017-0134,1,18:00:00,AVENIDA,"ROCA, CNEL. AV.","ROCA, CNEL. AV. 3555",8,-58.44239720,-34.66777987,PEATON-PASAJEROS,PEATON,PASAJEROS
261,2017-11-07,CONDUCTOR,MASCULINO,24,2017-0135,1,12:14:10,AVENIDA,WARNES AV.,WARNES AV. y PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO-CARGAS,MOTO,CARGAS
262,2017-11-16,PEATON,MASCULINO,55,2017-0136,1,08:43:00,AVENIDA,BARCO CENTENERA DEL,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,PEATON-PASAJEROS,PEATON,PASAJEROS
263,2017-11-17,PEATON,FEMENINO,60,2017-0137,1,11:45:00,AVENIDA,MOSCONI GENERAL AV.,MOSCONI GENERAL AV. y SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON-CARGAS,PEATON,CARGAS
264,2017-11-19,PASAJERO_ACOMPAÑANTE,MASCULINO,25,2017-0138,1,10:30:00,AVENIDA,LAFUENTE AV.,"LAFUENTE AV. y PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
265,2017-11-19,PASAJERO_ACOMPAÑANTE,FEMENINO,15,2017-0139,1,22:30:00,AVENIDA,"ROCA, CNEL. AV.","ROCA, CNEL. AV. y ESCALADA AV.",8,-58.45064148,-34.68003614,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
266,2017-11-19,CONDUCTOR,MASCULINO,24,2017-0140,1,23:22:17,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AU 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.377010108950536,-34.63723602557122,MOTO-PASAJEROS,MOTO,PASAJEROS
267,2017-11-23,PEATON,FEMENINO,22,2017-0141,1,19:45:00,AVENIDA,LA PLATA AV.,"LA PLATA AV. y GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON-PASAJEROS,PEATON,PASAJEROS
268,2017-11-25,CONDUCTOR,MASCULINO,50,2017-0143,1,21:45:00,CALLE,"TRELLES, MANUEL R.","TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,AUTO-PASAJEROS,AUTO,PASAJEROS
269,2017-11-26,PASAJERO_ACOMPAÑANTE,FEMENINO,50,2017-0144,1,06:45:00,GRAL PAZ,"ROCA, CNEL. AV.","ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
270,2017-11-26,CONDUCTOR,MASCULINO,58,2017-0145,1,17:05:00,CALLE,MAZA,MAZA y DON BOSCO,5,-58.41677733,-34.61223119,MOTO-AUTO,MOTO,AUTO
271,2017-11-28,CONDUCTOR,MASCULINO,49,2017-0147,1,11:15:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,MOTO-AUTO,MOTO,AUTO
272,2017-11-29,PEATON,FEMENINO,82,2017-0148,1,10:45:00,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y LA RIOJA,3,-58.40708125,-34.62438894,PEATON-PASAJEROS,PEATON,PASAJEROS
273,2017-11-30,PEATON,MASCULINO,13,2017-0149,1,12:20:00,AVENIDA,PASEO COLON AV.,PASEO COLON AV. y MEXICO,1,-58.36947198,-34.61477051,PEATON-PASAJEROS,PEATON,PASAJEROS
274,2017-12-04,PEATON,MASCULINO,56,2017-0150,1,01:15:00,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y MIRALLA,9,-58.51140889,-34.63934531,PEATON-AUTO,PEATON,AUTO
275,2017-12-04,PEATON,MASCULINO,17,2017-0151,1,02:15:00,CALLE,VIEYTES,VIEYTES y LUJAN,4,-58.37460912,-34.65559133,PEATON-PASAJEROS,PEATON,PASAJEROS
276,2017-12-06,CICLISTA,MASCULINO,19,2017-0152,1,17:30:00,CALLE,CACHI,CACHI y TRAFUL,4,-58.41146277,-34.65073916,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
277,2017-12-11,PASAJERO_ACOMPAÑANTE,MASCULINO,84,2017-0153,2,02:00:00,AVENIDA,ROSARIO,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,MOTO,PASAJEROS
278,2017-12-11,CONDUCTOR,MASCULINO,30,2017-0153,2,02:00:00,AVENIDA,ROSARIO,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,MOTO,PASAJEROS
279,2017-12-11,PEATON,MASCULINO,76,2017-0154,1,09:15:00,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. y CASEROS AV.,4,-58.39035581,-34.63412287,PEATON-PASAJEROS,PEATON,PASAJEROS
280,2017-12-12,PASAJERO_ACOMPAÑANTE,MASCULINO,77,2017-0155,1,21:25:41,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 6350,7,-58.45593915,-34.62656868,SD-MOTO,PEATON,MOTO
281,2017-12-17,CONDUCTOR,MASCULINO,53,2017-0157,1,09:02:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y HUMAITA",9,-58.52866211,-34.64597065,AUTO-PASAJEROS,AUTO,PASAJEROS
282,2017-12-18,CONDUCTOR,MASCULINO,32,2017-0158,1,21:30:00,GRAL PAZ,GUALEGUAYCHU,"GUALEGUAYCHU y PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,MOTO-AUTO,MOTO,AUTO
283,2017-12-20,CONDUCTOR,MASCULINO,27,2017-0159,1,04:31:27,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-AUTO,MOTO,AUTO
284,2017-12-22,PEATON,FEMENINO,30,2017-0160,1,13:15:00,AVENIDA,NAZCA AV.,NAZCA AV. 365,7,-58.47074114,-34.62771756,PEATON-MOTO,PEATON,MOTO
285,2017-12-26,PEATON,FEMENINO,30,2017-0161,1,15:30:00,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 5249",9,-58.48200819,-34.65969965,PEATON-AUTO,PEATON,AUTO
286,2018-01-01,PEATON,MASCULINO,83,2018-0001,1,22:50:00,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y RINCON,3,-58.39536773,-34.62297346,PEATON-MOTO,PEATON,MOTO
287,2018-01-03,CICLISTA,FEMENINO,26,2018-0002,1,16:40:00,CALLE,PERU,PERU 937,1,-58.37456088,-34.61895467,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
288,2018-01-05,PEATON,FEMENINO,58,2018-0003,1,10:12:00,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.","PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,-58.44860217,-34.60395657,MULTIPLE,PEATON,MULTIPLE
289,2018-01-09,CONDUCTOR,MASCULINO,39,2018-0004,1,09:40:00,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,MOTO,MULTIPLE
290,2018-01-09,PEATON,MASCULINO,54,2018-0005,1,22:30:00,AVENIDA,PASEO COLON AV.,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS
291,2018-01-10,CICLISTA,FEMENINO,45,2018-0006,1,21:15:00,CALLE,VALLE,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
292,2018-01-11,CONDUCTOR,MASCULINO,46,2018-0007,1,02:30:00,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO
293,2018-01-12,CONDUCTOR,FEMENINO,32,2018-0008,1,17:50:00,AVENIDA,"HUERGO, ING. AV.","HUERGO, ING. AV. e INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS
294,2018-01-14,CONDUCTOR,MASCULINO,19,2018-0009,1,02:00:00,AVENIDA,PILCOMAYO,"PILCOMAYO y BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO
295,2018-01-18,CONDUCTOR,MASCULINO,40,2018-0010,1,05:10:00,CALLE,CERVANTES,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS
296,2018-01-19,PEATON,MASCULINO,84,2018-0011,1,10:30:00,AVENIDA,CALLAO AV.,"CALLAO AV. y LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS
297,2018-01-26,CONDUCTOR,MASCULINO,20,2018-0012,1,13:30:00,CALLE,OLIDEN,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS
298,2018-01-28,CONDUCTOR,MASCULINO,44,2018-0013,1,08:15:00,AVENIDA,CONGRESO AV.,CONGRESO AV. y GALVAN,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO
299,2018-01-31,PEATON,MASCULINO,20,2018-0014,1,20:00:00,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y RIVERA INDARTE AV.",7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO
300,2018-02-06,CONDUCTOR,MASCULINO,28,2018-0015,2,01:00:00,AVENIDA,AUSTRALIA AV.,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS
301,2018-02-06,PASAJERO_ACOMPAÑANTE,MASCULINO,19,2018-0015,2,01:00:00,AVENIDA,AUSTRALIA AV.,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS
302,2018-02-15,CONDUCTOR,MASCULINO,31,2018-0016,1,10:15:00,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS
303,2018-02-17,PEATON,MASCULINO,35,2018-0017,1,04:15:00,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO
304,2018-02-17,CONDUCTOR,MASCULINO,26,2018-0018,1,07:15:00,CALLE,ISABEL LA CATOLICA,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS
305,2018-02-17,PEATON,FEMENINO,80,2018-0019,1,12:30:00,AVENIDA,LAS HERAS GENERAL AV.,LAS HERAS GENERAL AV. y CALLAO AV.,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS
306,2018-02-19,CONDUCTOR,MASCULINO,26,2018-0020,1,22:00:00,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AU PRESIDENTE HECTOR J. CAMPORA",8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS
307,2018-02-22,PEATON,FEMENINO,62,2018-0021,1,10:45:00,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS
308,2018-02-24,CONDUCTOR,MASCULINO,28,2018-0022,1,00:00:00,AVENIDA,"MONTES DE OCA, MANUEL AV.","MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS
309,2018-02-24,CONDUCTOR,MASCULINO,28,2018-0023,1,06:00:00,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL y ROSARIO,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO
310,2018-02-28,PEATON,MASCULINO,70,2018-0024,1,23:00:00,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. y DONADO,15,-58.47087351,-34.57827342,PEATON-CARGAS,PEATON,CARGAS
311,2018-03-04,PEATON,MASCULINO,70,2018-0025,1,22:30:00,AVENIDA,AVELLANEDA AV.,AVELLANEDA AV. y BOYACA AV.,7,-58.45962210,-34.62245140,PEATON-AUTO,PEATON,AUTO
312,2018-03-09,CONDUCTOR,MASCULINO,24,2018-0026,2,04:45:00,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS
313,2018-03-09,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2018-0026,2,04:45:00,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS
314,2018-03-11,PEATON,FEMENINO,74,2018-0027,1,23:00:00,CALLE,CASTRO,CASTRO y RONDEAU,5,-58.41911301,-34.63722107,PEATON-MOTO,PEATON,MOTO
315,2018-03-13,PEATON,MASCULINO,71,2018-0028,1,15:45:00,AVENIDA,"BILBAO, FRANCISCO AV.","BILBAO, FRANCISCO AV. y AZUL",9,-58.47120586,-34.64251042,PEATON-CARGAS,PEATON,CARGAS
316,2018-03-15,CONDUCTOR,MASCULINO,26,2018-0029,1,18:00:00,AVENIDA,NAZCA AV.,NAZCA AV. y GAONA AV.,11,-58.47418944,-34.62049672,MOTO-AUTO,MOTO,AUTO
317,2018-03-20,CONDUCTOR,MASCULINO,24,2018-0030,1,01:30:00,AVENIDA,PLAZA,PLAZA y ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,MOTO
318,2018-03-28,CONDUCTOR,MASCULINO,31,2018-0031,1,10:15:00,AVENIDA,GAONA AV.,"GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.61779710,MOTO-CARGAS,MOTO,CARGAS
319,2018-04-02,PEATON,MASCULINO,70,2018-0032,1,13:00:00,AVENIDA,CABILDO AV.,CABILDO AV. y AGUILAR,13,-58.44704343,-34.56888640,PEATON-PASAJEROS,PEATON,PASAJEROS
320,2018-04-07,CONDUCTOR,FEMENINO,42,2018-0033,1,07:30:00,AVENIDA,CAMARONES,CAMARONES y LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS
321,2018-04-11,PEATON,MASCULINO,24,2018-0034,1,18:15:00,AVENIDA,SANTA FE AV.,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS
322,2018-04-12,PEATON,FEMENINO,39,2018-0035,1,16:45:00,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 6950,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS
323,2018-04-13,CONDUCTOR,MASCULINO,37,2018-0036,1,23:15:00,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y ARGERICH,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO
324,2018-04-18,PEATON,MASCULINO,84,2018-0037,1,18:45:00,AVENIDA,CORDOBA AV.,"CORDOBA AV. y URIBURU JOSE E., PRES.",2,-58.39872610,-34.59975962,PEATON-CARGAS,PEATON,CARGAS
325,2018-04-20,PEATON,FEMENINO,59,2018-0038,2,17:10:00,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO
